iata_code,local_code,name,latitude_deg,longitude_deg,elevation_ft,type,local_region,country_name
,,Emmaboda Airfield,56.610802,15.6048,442.0,closed,H,Sweden
,,Glen Grey Airport,-28.83333396911621,29.46666717529297,3500.0,small_airport,NL,South Africa
,,Emmerich Airfield,51.8221,6.2745,44.0,small_airport,NW,Germany
,04ID,Lanham Field,43.877015,-116.538365,2343.0,small_airport,ID,United States
,2E2,Sharpe's Strip,42.95159912109375,-82.7759017944336,810.0,small_airport,MI,United States
,57KS,Get Away Runway,39.315047,-95.993467,1135.0,small_airport,KS,United States
,MD12,Bell Airport,39.63639831542969,-77.29280090332031,370.0,small_airport,MD,United States
EMO,EMO,Emo River Airstrip,-9.1234,148.0415,2240.0,small_airport,NPP,Papua New Guinea
,67TX,John R Armstrong Memorial Field,32.911365,-95.738833,450.0,small_airport,TX,United States
,SMP,San Martin Airport,28.123504,-110.680947,184.0,small_airport,SON,Mexico
,CWP,Campo San Pablo Airstrip,28.013371,-110.659224,194.0,small_airport,SON,Mexico
,UGA,Ursulo Galvan Airstrip,28.06607,-110.623712,157.0,small_airport,SON,Mexico
,,Shacklewell Lodge Farm Airstrip,52.652464,-0.57099,,small_airport,ENG,United Kingdom
,Y87,Empire / William B Bolton Airport,44.791397,-86.003208,944.0,small_airport,MI,United States
,,Empire Farms Airport,40.435699,-119.461998,4085.0,closed,NV,United States
,18NV,Empire Airport,40.580025,-119.35087,3990.0,small_airport,NV,United States
,FI01,Campo di Volo Empoli,43.72512,10.98294,82.0,small_airport,52,Italy
,15KS,Sickler Airstrip,38.43059921264648,-96.08830261230467,1200.0,small_airport,KS,United States
,,Mary's Place Airport,38.383598,-96.146103,1138.0,closed,KS,United States
,CFL2,Empress McNeill Spectra Energy Airport,50.6824989319,-110.041999817,2395.0,small_airport,AB,Canada
,,Emu Gully (Toowoomba) Airfield,-27.555906,152.08706,,small_airport,QLD,Australia
,,Emu Park Authorised Landing Area,-23.255188,150.81439,,small_airport,QLD,Australia
,,Emungalan airstrip,-14.432186,132.237228,,small_airport,NT,Australia
,,Yemva Airport,62.6054000854,50.925201416,,small_airport,KO,Russia
NUD,,En Nahud Airport,12.666999816894531,28.33300018310547,1955.0,small_airport,09,Sudan
,,Tokai Paraplane Airstrip,35.33082,137.34719,,small_airport,21,Japan
,,Enasoit Airport,0.237853,37.077848,,small_airport,700,Kenya
,,Platt Ranch Airport,41.16281,-106.60462,7545.0,closed,WY,United States
,,Cruse Airport,41.24801,-106.81554,7531.0,small_airport,WY,United States
,,Minton Ranch Airport,28.16848,-99.41398,,small_airport,TX,United States
,,Reynosa Ranch Airport,28.15004,-99.29814,,small_airport,TX,United States
,,Galvan Ranch Airport,28.04846,-99.67192,691.0,small_airport,TX,United States
,,El Perro Rojo Ranch Airport,28.08775,-98.81378,2947.0,small_airport,TX,United States
,9TS3,Bella Vista Ranch Airport,28.08591,-99.62058,787.0,small_airport,TX,United States
,,Volpe Ranch Airport,27.88686,-98.9056,416.0,small_airport,TX,United States
,XA66,El Jardin Ranch Airport,28.075000762939453,-99.2863998413086,482.0,small_airport,TX,United States
,TE29,La Esperanza Ranch Airport,28.069664,-99.568771,750.0,small_airport,TX,United States
,8TS9,Strait Ranch Airport,28.140694,-99.566584,620.0,small_airport,TX,United States
,0XA4,Seven Cs Ranch Airport,27.996901,-98.882202,331.0,small_airport,TX,United States
,2TX4,Lewis Ranch Airport,27.98360061645508,-99.37670135498048,540.0,small_airport,TX,United States
,2TA8,El Coyote Ranch Airport,26.85840034,-98.22200012,196.0,small_airport,TX,United States
,,Chapeño Airport,26.93818,-98.1779,159.0,small_airport,TX,United States
,,Alto Colorado Ranch Airport,26.90146,-98.33837,267.0,small_airport,TX,United States
,BA0397,Fazenda Nova Aliança Airstrip,-15.648889,-40.835833,3071.0,small_airport,BA,Brazil
,SNDW,Divisa Airport,-15.717222213745115,-41.0172233581543,3051.0,small_airport,BA,Brazil
,,Encruzilhada do Sul Airport,-30.55888938903809,-52.58250045776367,1460.0,small_airport,RS,Brazil
,,Endanyawish Airport,-3.711702,35.270623,4350.0,small_airport,01,Tanzania
,5N4,Sky Haven Airport,46.626272,-97.620684,1147.0,small_airport,ND,United States
,ND47,Geske Airfield,46.64080047607422,-97.55110168457033,1103.0,small_airport,ND,United States
,,Endulen Airport,-3.194243,35.26315,5442.0,small_airport,01,Tanzania
ENB,,Eneabba Airport,-29.832500457763672,115.24600219726562,,small_airport,WA,Australia
,,Enem Airfield,44.945999,38.931999,62.0,small_airport,AD,Russia
,XRKD,Southern Sky Airfield,44.937911,38.929186,,small_airport,AD,Russia
,UDENE,Aviosuperficie Zampieri,46.404444,12.8825,3281.0,small_airport,36,Italy
,NC45,Enfield-Shearin Airport,36.21720123291016,-77.63749694824219,125.0,small_airport,NC,United States
,LL13,Stoney Real Estate Airport,38.04859924316406,-88.30059814453125,460.0,small_airport,IL,United States
,76NC,Dunroamin Farms Airport,36.1599006652832,-77.62470245361328,100.0,small_airport,NC,United States
EGA,EGT,Engati Airstrip,-6.9179,146.1053,3715.0,small_airport,MPL,Papua New Guinea
,,Engelesha Airport,0.510757,36.294394,6464.0,small_airport,700,Kenya
,,Engengele Airport,2.0999999046325684,22.697200775146484,1279.0,small_airport,EQ,Democratic Republic of the Congo
,MG0123,Professor Maurício Joppert Airport,-17.295497,-43.958836,2221.0,small_airport,MG,Brazil
,,Enggano Airport,-5.305621,102.189546,36.0,small_airport,BE,Indonesia
,ENK,Engkadik Airstrip,0.9797,110.0282,2190.0,small_airport,KB,Indonesia
,,Capps Airport,34.584095,-91.968576,230.0,small_airport,AR,United States
,,Maynard Airport,34.5386,-91.94517,228.0,small_airport,AR,United States
,,Tar Bottom Airport,34.504457,-91.939403,217.0,small_airport,AR,United States
,,County Line Flying Services Airport,34.5467,-91.88838,215.0,small_airport,AR,United States
,,Henderson Airport,34.5377,-91.8582,213.0,small_airport,AR,United States
,,Moore Farm Airport,34.550389,-92.05012,220.0,closed,AR,United States
,17AR,Bredlow Farm Airport,34.5531005859375,-92.09140014648438,236.0,small_airport,AR,United States
,1AR1,Walls Airport,34.527793,-91.872427,215.0,small_airport,AR,United States
,CDF3,Englehart (Dave's Field),47.809722223,-79.8111111111,700.0,small_airport,ON,Canada
,IN80,Roberson Airport,38.3213996887207,-86.49079895019531,690.0,small_airport,IN,United States
,,English Point Airport,51.49137,-56.89082,413.0,small_airport,NL,Canada
,,Longhorn Field,36.3172,-97.816101,1105.0,closed,OK,United States
,,Eniskeane Airfield,51.737526,-8.863843,98.0,small_airport,C,Ireland
,,Ennadai Lake Airport,61.1333333333,-100.9,1021.0,small_airport,NU,Canada
,SD98,Barber Airport,44.462501525878906,-102.552001953125,2655.0,small_airport,SD,United States
,TE05,MX Ranch Heliport,32.3791656494,-96.6869430542,500.0,heliport,TX,United States
,,Skylark Airport,32.312183,-96.487355,430.0,closed,TX,United States
,,Enoggera Barracks,-27.4235284757,152.98342824,145.0,heliport,QLD,Australia
,,Corkern Airport,30.722401,-90.065399,105.0,closed,LA,United States
,PN11,Reno Airport,40.88980102539063,-80.48650360107422,1160.0,small_airport,PA,United States
,PCT,Punta Colonet Airport,30.9582,-116.2409,215.0,small_airport,BCN,Mexico
,EER,Ejido Eréndira Airport,31.288028,-116.391722,33.0,small_airport,BCN,Mexico
,GYA,La Grulla Airport,31.699373,-116.624772,46.0,small_airport,BCN,Mexico
,,Llano Colorado Airstrip,31.253735,-116.154156,,small_airport,BCN,Mexico
,,Sierra Juárez Airstrip,32.13123,-116.01599,,small_airport,BCN,Mexico
,,Rancho Sandoval Airstrip,32.108712,-116.543291,,small_airport,BCN,Mexico
,RSC,Rancho Santa Cruz Airport,31.99882,-116.639787,988.0,small_airport,BCN,Mexico
,,Isla Guadalupe Airport,29.02287,-118.273417,,small_airport,BCN,Mexico
,,Entabeni Airstrip,-24.1933,28.735,3890.0,small_airport,NP,South Africa
,O62,Peavine Airport,45.724117,-117.077375,4007.0,small_airport,OR,United States
,UT91,Mackie Ranch Airport,37.533007,-113.748193,5590.0,small_airport,UT,United States
,OR64,Beach Ranch Airport,45.96379852294922,-117.23500061035156,4000.0,small_airport,OR,United States
,68D,Reds Wallowa Horse Ranch Airport,45.344952,-117.627096,3600.0,small_airport,OR,United States
,1KS4,Prichard Airstrip,38.900001525878906,-97.11699676513672,1164.0,small_airport,KS,United States
,05OR,Peacock Ranch Airport,45.44428,-117.34722,3500.0,small_airport,OR,United States
,,Entesekera Airport,-1.842318,35.86778,,small_airport,700,Kenya
,,Entrada Baker Airport,-47.18416595458984,-71.97611236572266,1640.0,small_airport,AI,Chile
,,Entrada Mayer Airport,-48.201452,-72.32759,1550.0,small_airport,AI,Chile
,,Parque Manoelito Argolo Airport,-11.960277557373,-38.002777099609,558.0,small_airport,BA,Brazil
,WN76,Bergseth Field,47.243799,-121.924317,1100.0,small_airport,WA,United States
,WN87,Bryan Airport,47.20859909057617,-122.09300231933594,630.0,small_airport,WA,United States
,CNENV,"Aviosuperficie ""Cascina Valentino""",44.6975,7.401944,280.0,small_airport,21,Italy
,AM0039,João Fonseca Airport,-7.443862,-70.019172,459.0,small_airport,AM,Brazil
,,Enyele Airport,2.829175,18.02458,1318.0,small_airport,7,Republic of the Congo
,MO35,Harvey Airport,39.212799072265625,-90.91739654541016,710.0,small_airport,MO,United States
,3NY7,Hiserts Airpark Inc Airport,42.984398,-74.519083,813.0,small_airport,NY,United States
,AC0019,Fazenda Filipinas Airstrip,-10.783142,-68.569479,689.0,small_airport,AC,Brazil
,,Moen Airport,48.275002,-103.349998,2200.0,closed,ND,United States
,,Epukiro North Landing Site,-21.67526626586914,19.21693229675293,4770.0,small_airport,OH,Namibia
,,Epukiru Airport,-21.61666679382324,19.399999618530277,4633.0,small_airport,OH,Namibia
,,Epukiro Airport,-21.786699295043945,19.10610008239746,4892.0,small_airport,OH,Namibia
,,Epulu Airport,1.409542,28.569931,,small_airport,OR,Democratic Republic of the Congo
,TX39,Ruby Field,33.47719955444336,-97.25060272216795,650.0,small_airport,TX,United States
,TX94,Flying D Ranch Airport,33.4529,-97.276703,880.0,small_airport,TX,United States
,TE39,Bucker Field,33.443199157714844,-97.27339935302734,877.0,small_airport,TX,United States
,,Eragayam Airport,-3.733891,138.747881,,small_airport,PP,Indonesia
EDQ,,Erandique Airport,14.235833,-88.437225,4199.0,small_airport,LE,Honduras
ERE,ERV,Erave Airport,-6.60646315446,143.900213242,3650.0,small_airport,SHM,Papua New Guinea
,,Erbach Airport,48.34222030639648,9.91611099243164,1558.0,small_airport,BW,Germany
,,Erbendorf Airfield,49.8438,12.06714,1640.0,small_airport,BY,Germany
ERG,,Yerbogachen Airport,61.2750015259,108.029998779,400.0,small_airport,IRK,Russia
,,Erden Airport,43.499168,23.304722,617.0,small_airport,12,Bulgaria
ERT,,Erdenet Airport,48.9830555556,104.150555556,4200.0,small_airport,035,Mongolia
,,Ereğli Erdemir Airport,41.25139999389648,31.41080093383789,10.0,closed,67,Turkey
,,Little Pamir Airport,37.244444,74.251944,13340.0,small_airport,BDS,Afghanistan
,ERI,Eri Airstrip,-2.6308,138.1094,440.0,small_airport,PA,Indonesia
,O13,Haddock Field,35.20050048828125,-99.89769744873048,2097.0,small_airport,OK,United States
,8NE5,X1 Ranch Airport,41.79059982299805,-98.72979736328124,2070.0,small_airport,NE,United States
,03G,Thermal G. Ranch Gliderport,42.020599365200006,-80.070602417,1430.0,small_airport,PA,United States
,38ND,Schroeder Private Airport,47.09799957275391,-97.40119934082033,1140.0,small_airport,ND,United States
,3H5,Erie Air Park,41.67919921875,-90.07869720458984,600.0,small_airport,IL,United States
,11K,Squadron Field,37.4611,-95.242088,947.0,small_airport,KS,United States
,NK54,Matejka Field,42.176700592041016,-76.64109802246094,1690.0,small_airport,NY,United States
,,Ermidinha Airport,-16.433654,-44.056839,,small_airport,MG,Brazil
,MN42,Oak Lake Air Strip,47.658599853515625,-95.94609832763672,1204.0,small_airport,MN,United States
,76MN,Hemmingsen Private Airport,47.59640121459961,-96.02169799804688,1246.0,small_airport,MN,United States
ERU,EME,Erume Airport,-8.2538,146.9747,6690.0,small_airport,CPM,Papua New Guinea
,PA77,Erwinna Private Airport,40.500099182128906,-75.06629943847656,350.0,small_airport,PA,United States
,,Tintinhull Airport,40.500099,-75.0829,350.0,closed,PA,United States
,66LA,Schexnayder Airport,30.510499954223636,-91.39230346679688,15.0,small_airport,LA,United States
ESA,ESA,Esa'ala Airport,-9.87432702318,150.954208374,10.0,small_airport,MBA,Papua New Guinea
,,Escalante Mountain Airstrip,37.5323,-111.7063,7493.0,small_airport,UT,United States
,,Manantiales Behr Compressor Plant Airport,-45.55715,-67.66875,2103.0,small_airport,U,Argentina
,,Gravina Peninsula Airport,-45.15064,-66.49068,80.0,small_airport,U,Argentina
,,Escárcega North Airport,18.666948,-90.729603,,small_airport,CAM,Mexico
,ESC,Escárcega Airport,18.60333,-90.71525,280.0,small_airport,CAM,Mexico
,,Stauffenbühl Airfield,51.1592,10.0472,895.0,small_airport,HE,Germany
,,Zachry Ranch Airport,27.072788,-98.935425,592.0,closed,TX,United States
,PRV,La Providencia de Acapetahua Airport,15.286305,-92.749889,98.0,small_airport,CHP,Mexico
,,Aeródromo Juan Espadafor,37.0895027778,-3.7883222222,,small_airport,AN,Spain
,,Eseka Airport,3.642129,10.79093,738.0,small_airport,CE,Cameroon
,,Shahid Vatanpour Army Air Base,32.567166,51.69111,5310.0,small_airport,10,Iran
,,Esfarayen Agricultural Airport,37.017635,57.564388,,small_airport,28,Iran
,,Eshowe Airport,-28.880199432373047,31.45490074157715,1601.0,small_airport,NL,South Africa
,,Fingland,55.324701,-3.204789,720.0,small_airport,SCT,United Kingdom
,,Shahid Nejad Rezaei Highway Strip,34.070489,46.597095,,small_airport,05,Iran
,IS15,Vodden Airport,42.032501220703125,-88.90260314941406,850.0,small_airport,IL,United States
,NA33,Ripplinger Strip,48.0010986328125,-99.9260025024414,1600.0,small_airport,ND,United States
,2NA7,Slater Farm Airport,48.02830123901367,-99.6165008544922,1600.0,small_airport,ND,United States
,CA34,Ala Doble Airport,38.653343,-122.028258,250.0,small_airport,CA,United States
,NY05,Hogan Airport,42.78150177001953,-74.32569885253906,1260.0,small_airport,NY,United States
,7NY1,Gar Field,42.76340103149414,-74.27850341796875,640.0,small_airport,NY,United States
,,Esperantina Airport,-3.896953,-42.260735,,small_airport,PI,Brazil
,EBF,Anibal Brizi Airport,-31.4042,-60.8992,127.0,small_airport,S,Argentina
,EPZ,Esperanza Airport,-31.4736,-60.8447,124.0,small_airport,S,Argentina
,,Puerto Esperanza Airport,-9.7681303024292,-70.70649719238281,725.0,small_airport,UCA,Peru
,,Aeródromo de Espiel,38.2628667,-5.0442,2362.0,small_airport,AN,Spain
,,Espigão D'Oeste Airport,-11.547936,-61.022681,,small_airport,RO,Brazil
ESI,,Espinosa Airport,-14.9336944444,-42.81,1900.0,small_airport,MG,Brazil
,,Espiritu Airstrip,-16.226916,-60.546454,,small_airport,S,Bolivia
,,Espiritu Santo Airport,13.219324111938477,-88.55404663085938,1.0,small_airport,US,El Salvador
,,Fazenda Beija-Flor Airport,-11.794166564941,-38.090831756592,555.0,small_airport,BA,Brazil
,,Esplanada Airport,-11.773209,-37.951097,164.0,small_airport,BA,Brazil
,,Espungabera Airport,-20.438769,32.774927,,small_airport,B,Mozambique
,LZA,Lago La Esperanza Airport,-42.217499,-71.805003,1836.0,small_airport,U,Argentina
,,Guayabillas Airport,14.74666690826416,-87.37527465820312,700.0,small_airport,CM,Honduras
,ESN,Esquina Airport,-30.0489,-59.5353,127.0,small_airport,W,Argentina
,,Esquipulas Airport,14.566670417785645,-89.3499984741211,3090.0,small_airport,CQ,Guatemala
,41NY,Bonebender Airport,44.31240081787109,-73.38490295410156,336.0,small_airport,NY,United States
,II31,Jurassic Landings Ultralightport,41.18790054321289,-88.16709899902344,585.0,small_airport,IL,United States
,CNE9,Essex Airport,42.09579849243164,-82.87940216064453,620.0,small_airport,ON,Canada
,,Richter Aero Airport,44.279202,-73.3787,360.0,closed,NY,United States
,,Esslingen-Jägerhaus Airfield,48.762222,9.333889,1625.0,small_airport,BW,Germany
,,Esso Airport,55.938344,158.710192,,small_airport,KAM,Russia
,OR76,Cider Run Airport,45.335037,-122.409505,525.0,small_airport,OR,United States
,OR65,Eagle Nest Ranch Airport,45.35480117797852,-122.34600067138672,425.0,small_airport,OR,United States
,OR66,Beaver Oaks Airport,45.317711,-122.363205,400.0,small_airport,OR,United States
,,McGill Airport,45.336569,-122.398356,370.0,closed,OR,United States
,,Pelícano Airport,-29.144899368286133,-70.88780212402344,3678.0,small_airport,CO,Chile
,E92,Estancia Municipal Airport,34.76340103149414,-106.04100036621094,6100.0,small_airport,NM,United States
,,Praia do Saco Airport,-11.421943664551,-37.322498321533,20.0,small_airport,SE,Brazil
,,Estancia 8 de Julio Airport,-47.89627,-66.06144,328.0,small_airport,Z,Argentina
,380,San Hilario Airport,-25.86448,-58.672887,236.0,small_airport,P,Argentina
,,Anchorena Airport,-34.270516,-57.964383,49.0,small_airport,CO,Uruguay
,,Estancia Buena Vista Airport,-26.563305,-57.145936,,small_airport,8,Paraguay
,,Estancia Coeyu Airport,-23.93630027770996,-57.73590087890625,250.0,small_airport,15,Paraguay
,,Estancia Cullen South Airport,-52.9435,-68.4021,120.0,small_airport,V,Argentina
,,Estancia El Dorado Airport,-21.370676,-61.484652,,small_airport,19,Paraguay
,,Los Robles Airport,-54.069,-67.6536,102.0,small_airport,V,Argentina
,,Estancia Herradura Airport,-26.502199172973636,-58.19710159301758,188.0,small_airport,12,Paraguay
,529,Itá Caabó Airport,-29.29287,-57.727213,262.0,small_airport,W,Argentina
,,Estancia La Chaira Airport,-48.17187,-66.81911,443.0,small_airport,Z,Argentina
,,Estancia La Matilde Airport,-29.356949,-59.872313,174.0,small_airport,S,Argentina
,,La Rabida Airport,-34.72139,-56.61134,104.0,small_airport,SJ,Uruguay
,,Estancia Las Lagunas Airport,-49.72988,-68.34898,344.0,small_airport,Z,Argentina
,,Estancia Los Cerros Airport,-54.343,-67.837532,1914.0,small_airport,V,Argentina
,,Monte Aymond Airport,-52.12706,-69.50706,538.0,small_airport,Z,Argentina
,SG67,Estancia Pai Quara Airport,-23.21999931335449,-55.95000076293945,712.0,small_airport,13,Paraguay
,,Estancia Santa Elena Airport,-47.78901,-65.92325,144.0,small_airport,Z,Argentina
,,Estancia Sara Airport,-53.432,-68.167,52.0,small_airport,V,Argentina
,,Traill Southeast Airport,-31.922586,-61.692139,249.0,small_airport,S,Argentina
,,Estancia Trementina Airport,-22.73600006103516,-56.84220123291016,511.0,small_airport,1,Paraguay
,,Aeroclub L’Estartit,42.0310336,3.1793314,10.0,small_airport,CT,Spain
,,Estcourt Airport,-29.047199249267575,29.910600662231445,4262.0,small_airport,NL,South Africa
